fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1.712604271788133,-1.3715138465753487,0.21325842850707963,0.47487336291424553,-0.9049974798056805,-1.3116895869082135,-1.8438641437742656,0.5258015590204431,-0.3858702521261748,-1.2253744085562017,0.43533560730394916,0
0.17207939201817685,-0.5778201275183628,-0.613052609248963,-1.043248142772732,-0.40151816526212764,-0.9000976848651528,-1.5850288270274078,-1.2796708779253212,-0.5845449598854573,-0.9625066689570273,0.9635244065408723,0
0.7645889611604673,0.21587359153862312,3.105347060653229,-1.0038164153522913,5.228295988270328,0.5110745507110545,0.25034887354122054,0.25832416095439986,-0.7169947650583133,-0.6120163494914619,-1.3117504209412623,0
-0.18342634946719721,0.017450161774376995,0.047996220955871374,0.49458922662446597,0.10196114928142543,-0.19451156707704922,-0.6438094934024702,0.17473747405877293,0.4088285789109611,0.4394546089052353,0.394705699670339,1
-0.65743400478103,-0.08176155310774634,-1.2741014394537973,0.25799886210182005,0.10196114928142543,0.5698733938600631,1.1209767571442877,0.7264096075699478,0.2763787737381051,-0.173903450159505,-1.2304906056740434,0
-2.079456970722527,0.11666187665649978,-0.44779040169775425,0.3762940443631431,-0.9049974798056805,-0.4885057828220924,-0.7379314267649639,-0.31675224488759507,1.1373025073616676,-1.0501292488234186,0.394705699670339,0
-1.368445487751778,0.017450161774376995,0.13062732473147526,-1.0235322790625117,0.2850445363881718,0.21708033496601126,0.062105006816233,-0.9854457400526847,1.6671017280530915,1.7537933069011054,0.638485145471997,0
-0.3019282632956559,-0.5778201275183628,-0.8609459205757758,2.150721778282987,0.056190302504738755,0.09948264866799399,-0.4790961100181061,1.6826413056560163,-0.7169947650583133,-0.261526030025896,-1.393010236208481,0
1.3570985303027576,1.704049314770472,0.21325842850707963,0.47487336291424553,-0.9049974798056805,0.8638676096051063,0.2974098402224674,-0.44380400896894057,-0.7832196676447428,-2.101600207220115,1.7761225592130636,1
-0.8944378324379464,0.017450161774376995,-0.7783148168001717,2.6731921666038296,1.2920031654752775,-0.19451156707704922,0.8386109570568065,1.7361367852692398,0.011479163392393141,-0.43677118975867896,-0.9867111598723854,0
-1.1314416600948618,-0.18097326798986968,0.543782843609497,-1.0038164153522913,0.056190302504738755,-1.370488430057222,0.015044040134986125,0.15802013667964754,1.733326630639521,0.3518320290388438,-0.09285319193297543,0
-0.18342634946719721,-0.8754552721647325,-0.8609459205757758,-0.03773909355148725,0.056190302504738755,0.040683805518985344,-0.5026265933587295,0.15802013667964754,1.0048527021888116,-0.5243937696250704,-0.742931714070729,0
1.5941023579596731,2.398531318945335,0.047996220955871374,-1.0235322790625117,-0.17266393137869426,-1.0176953711631702,0.6738975736724424,-0.12283113128971089,0.3426036763245346,-0.8748840890906358,0.06966643860146224,0
-0.06492443563873955,-0.280184982871993,-0.5304215054733586,0.8494747734084346,1.383544859028651,0.6874710801580803,0.3680012902443377,0.8935829813612387,-0.9156694728175988,-0.9625066689570273,-1.2304906056740434,0
-0.06492443563873955,0.4142970213028698,0.29588953228268394,-0.589783277437661,-1.0423100201357403,-0.9588965280141615,-1.2085410935774328,-1.2796708779253212,-0.3196453495397454,0.3518320290388438,1.7761225592130636,0
0.5275851335035509,-0.7762435572826092,0.4611517398338927,-0.8066577782500863,0.10196114928142543,-0.6649023122691183,-1.2085410935774328,-1.1994276585055044,-1.6441434012683052,-1.2253744085562017,1.2073038523425303,0
0.2905813058466345,0.017450161774376995,-0.613052609248963,-0.8855212330909684,0.1477319960581121,-1.370488430057222,-1.2320715769180561,-0.20976128566118515,-0.25342044695331883,-0.9625066689570273,-0.9054513446051666,0
0.8830908749889249,-0.7762435572826092,-0.282528194146546,1.5395300032661516,0.46812792349491844,1.040264139052132,1.744534565670809,1.6625805008010806,-0.3196453495397454,-0.261526030025896,-1.3117504209412623,1
0.5275851335035509,-0.7266376998415478,-0.19989709037094167,-0.9249529605114092,0.6512113106016648,-0.07691388077903194,-0.6673399767430936,0.7598442823281986,3.5213990004730755,1.7537933069011054,-0.011593376665756598,0
-1.012939746266404,-0.7762435572826092,-0.613052609248963,1.638109321817254,-0.03535139104863458,1.040264139052132,-0.314382726633742,1.4502703160861474,-1.3130188883361638,1.7537933069011054,-0.9054513446051666,0
1.3570985303027576,0.9103555957134859,-0.11726598659533732,-0.9446688242216297,-0.2642056249320676,-0.19451156707704922,0.6503670903318189,-0.6778467322767331,-1.2467939857497372,0.5270771887716268,0.638485145471997,1
0.053577478189719176,4.68040076123417,-1.6872569583318187,-0.01802322984126684,-0.44728901203881427,-0.9588965280141615,-2.0791689771804998,-0.3033783749842799,-0.6507698624718868,-2.101600207220115,0.47596551493755784,0
-1.4869474015802369,-0.9250611296057941,-1.191470335678193,0.13970367984049703,0.10196114928142543,0.040683805518985344,-0.6673399767430936,0.1178985269697392,0.47505348149738763,-0.6996389293578533,-0.8241915293379478,0
0.4090832196750932,0.11666187665649978,-1.1088392319025886,0.25799886210182005,0.010419455728052088,0.922666452754115,0.8386109570568065,0.5993578434886022,-0.18719554436688937,0.2642094491724523,-0.8241915293379478,0
1.5941023579596731,3.2914367528844437,0.9569383624875183,-0.19546600323325114,-0.721914092698934,-1.194091900610196,-0.4790961100181061,0.45893220950390445,-0.3196453495397454,-1.3129969884225927,-0.742931714070729,0
-0.3019282632956559,-0.8754552721647325,0.7916761549363096,0.8889065008288758,-0.03535139104863458,1.040264139052132,0.3680012902443377,1.1677473143789026,2.1969009487445152,2.4547739458322373,-0.09285319193297543,0
-0.18342634946719721,1.8032610296525955,-1.0262081281269846,-0.47148809517633805,-0.5388307055921873,-1.370488430057222,-1.1850106102368092,-1.2930447478285991,0.47505348149738763,0.4394546089052353,2.0199020050147216,0
-0.5389320909525712,-0.280184982871993,-0.034634882819732975,-0.9249529605114092,-0.40151816526212764,-0.018115037630023298,-0.5967485267212232,-0.7982115614064581,0.2763787737381051,1.490925567301932,0.06966643860146224,0
-1.368445487751778,4.134736329382491,-2.2656746847610485,0.0805560887098356,-0.17266393137869426,-1.546884959504248,-1.279132543599303,0.09783772211476646,1.6671017280530915,-0.43677118975867896,-0.25537282246741455,0
0.053577478189719176,0.21587359153862312,-1.0262081281269846,1.8352679589194587,0.46812792349491844,0.8050687664560977,0.4856537069474549,1.4185073750658204,-0.5183200572990309,-0.08628087029311354,-1.2304906056740434,0
-0.06492443563873955,-0.6770318424004861,-0.19989709037094167,-0.6883625959887635,0.010419455728052088,0.2758791781150199,-0.4085046599962358,-0.9118894555845256,-0.7832196676447428,1.4033029874355405,0.31344588440312016,1
-0.06492443563873955,2.2993196040632116,-0.282528194146546,-0.432056367755897,0.9258363912617849,0.15828149181700263,0.6268366069911956,0.15802013667964754,0.07770406597882261,-0.6120163494914619,-1.1492307904068246,0
-0.42043017712411357,-0.18097326798986968,-0.11726598659533732,0.050982293144504975,0.6054404638249782,-0.07691388077903194,-0.8085228767868342,-0.49729948858216405,-0.05474573919403338,-0.6120163494914619,0.47596551493755784,0
-0.06492443563873955,1.1087790254777325,0.047996220955871374,0.19885127097115865,-1.1796225604658002,0.15828149181700263,-0.1261388599087545,-0.6377251225668247,-0.05474573919403338,-0.43677118975867896,1.2073038523425303,1
-0.5389320909525712,-0.18097326798986968,-1.0262081281269846,0.13970367984049703,-0.2642056249320676,-0.018115037630023298,0.5562451569693252,0.5258015590204431,1.335977215120953,0.7899449283708002,-0.49915226826907105,0
-1.9609550568940686,0.8111438808313626,-2.5961990998634654,-0.9446688242216297,-0.6761432459222473,-0.6649023122691183,-0.8085228767868342,-1.4802789264748257,1.6671017280530915,-1.2253744085562017,1.369823482876968,0
-0.18342634946719721,0.46390287874393143,4.014289202184876,-1.0235322790625117,4.862129214056834,0.8050687664560977,-0.4320351433368592,-0.3033783749842799,-1.3130188883361638,-0.9625066689570273,-1.0679709751396058,0
0.6460870473320096,0.7119321659492392,-0.7783148168001717,-0.07717082097192826,-0.17266393137869426,-0.42970693967308377,-0.3614436933149889,-0.33012611479087306,-0.3196453495397454,-0.43677118975867896,0.638485145471997,0
1.5941023579596731,-0.7762435572826092,1.2874627775899352,-0.5700674137274405,0.5138987702716051,-1.2528907437592047,-0.7144009434243405,-0.4103693342106898,0.011479163392393141,-1.2253744085562017,0.8010047760064346,0
0.7645889611604673,0.31508530642074645,1.452724985141144,1.6578251855274746,-0.30997647170875425,1.5694537273932099,1.5445254572755096,1.3951031027350373,-0.8494445702311693,0.9651900881035831,-0.8241915293379478,0
-1.012939746266404,0.8111438808313626,0.4611517398338927,-0.6292150048581019,-0.8592266330289938,-0.9000976848651528,-0.314382726633742,-1.0121934798592778,1.2697523125345236,-0.8748840890906358,0.638485145471997,1
-0.06492443563873955,0.4142970213028698,0.047996220955871374,-0.07717082097192826,0.19350284283479877,-1.7820803321002825,-0.22026079327124826,0.4254975347456537,0.011479163392393141,-0.7872615092242443,-1.1492307904068246,0
-0.06492443563873955,0.21587359153862312,0.13062732473147526,-0.708078459698984,-0.35574731848544094,-1.4880861163552392,0.6033061236505721,-0.9453241303427763,-0.6507698624718868,0.3518320290388438,1.2073038523425303,0
0.053577478189719176,0.7119321659492392,0.4611517398338927,-0.7869419145398658,0.10196114928142543,-0.6061034691201097,0.43859274026620804,-0.9018590531570206,0.07770406597882261,0.4394546089052353,0.47596551493755784,1
-0.42043017712411357,0.3646911638618081,-1.1088392319025886,0.04112436128939459,-0.21843477815538093,-1.546884959504248,-0.2908522432931186,0.3051327056159658,-1.6441434012683052,0.17658686930606088,-1.393010236208481,0
